time_s,value,state
0.0042,59760,none
0.0053,60676,none
0.0093,60521,none
0.0136,61685,none
0.0180,62022,none
0.0216,61971,none
0.0282,62559,none
0.0294,63,none
0.0300,095,none
0.0316,63283,none
0.0340,64044,none
0.0380,64647,none
0.0420,64722,none
0.0461,65253,none
0.0512,65296,none
0.0547,66504,none
0.0586,66369,none
0.0628,67103,none
0.0669,66650,none
0.0717,67748,none
0.0758,67870,none
0.0908,68878,none
0.0917,68942,none
0.0921,69393,none
0.0927,69768,none
0.0960,69847,none
0.1024,71418,none
0.1081,71132,none
0.1089,71266,none
0.1122,71633,none
0.1162,71498,none
0.1203,72482,none
0.1296,72624,none
0.1297,72851,none
0.1379,73397,none
0.1380,73795,none
0.1439,74407,none
0.1457,74774,none
0.1504,75431,none
0.1549,75324,none
0.1571,75712,none
0.1607,75691,none
0.1621,76761,none
0.1702,77221,none
0.1707,77043,none
0.1764,77418,none
0.1793,77898,none
0.1832,78577,none
0.1865,78943,none
0.1921,78913,none
0.1950,79017,none
0.1986,80076,none
0.2030,79655,none
0.2086,80326,none
0.2114,80856,none
0.2160,81391,none
0.2197,81693,none
0.2231,82029,none
0.2281,82262,none
0.2330,82724,none
0.2357,83036,none
0.2394,83633,none
0.2439,83381,none
0.2480,84411,none
0.2529,84065,none
0.2560,84411,none
0.2601,84978,none
0.2645,85230,none
0.2681,85553,none
0.2725,86194,none
0.2785,86318,none
0.2845,86584,none
0.2866,86812,none
0.2904,86886,none
0.2951,87278,none
0.2989,87917,none
0.3020,87878,none
0.3063,88782,none
0.3099,88567,none
0.3126,88791,none
0.3215,89489,none
0.3233,89377,none
0.3248,89735,none
0.3258,90263,none
0.3296,90180,none
0.3346,90653,none
0.3391,90648,none
0.3439,91358,none
0.3544,91870,none
0.3548,92296,none
0.3552,92521,none
0.3613,93013,none
0.3636,93157,none
0.3671,93200,none
0.3712,93555,none
0.3915,93991,none
0.3927,94385,none
0.3938,94386,none
0.3943,94844,none
0.3952,95330,none
