time_s,value,state
0.7729,120373,none
0.7807,121317,none
0.7823,122801,none
0.7855,122672,none
0.7891,121159,none
0.7944,120840,none
0.7977,122259,none
0.8011,123623,none
0.8027,123856,none
0.8067,123008,none
0.8108,121880,none
0.8121,1,none
0.8188,22951,none
0.8192,125067,none
0.8207,124772,none
0.8232,123771,none
0.8272,122784,none
0.8343,124105,none
0.8385,125430,none
0.8401,125755,none
0.8454,123893,none
0.8479,123754,none
0.8541,124834,none
0.8568,126166,none
0.8629,126267,none
0.8666,125559,none
0.8708,124641,none
0.8766,125434,none
0.8794,126546,none
0.8807,127197,none
0.8846,126364,none
0.8887,125547,none
0.8958,126253,none
0.8988,127978,none
0.9060,128062,none
0.9101,126726,none
0.9107,126303,none
0.9132,127151,none
0.9197,128892,none
0.9222,129006,none
0.9263,128177,none
0.9309,127353,none
0.9360,127681,none
0.9397,129652,none
0.9410,1,none
0.9441,29823,none
0.9468,129134,none
0.9484,128111,none
0.9525,128093,none
0.9559,130104,none
0.9592,130475,none
0.9663,129641,none
0.9667,128508,none
0.9727,128683,none
0.9783,130961,none
0.9806,131420,none
0.9850,131050,none
0.9899,129426,none
0.9930,129922,none
0.9988,132141,none
1.0001,132030,none
1.0059,131651,none
1.0086,129707,none
1.0144,130333,none
1.0189,132400,none
1.0215,132791,none
1.0255,132675,none
1.0282,130955,none
1.0349,130780,none
1.0417,133686,none
1.0421,133423,none
1.0441,132820,none
1.0502,131728,none
1.0542,132155,none
1.0574,133733,none
1.0610,134689,none
1.0685,134005,none
1.0704,132464,none
1.0738,132539,none
1.0753,134303,none
1.0773,135215,none
1.0848,134913,none
1.0864,133055,none
1.0899,133206,none
1.0936,135632,none
1.0972,135525,none
1.1035,135689,none
1.1085,133940,none
1.1109,134030,none
1.1139,136181,none
1.1194,136156,none
1.1286,136413,none
1.1298,134035,none
1.1311,134768,none
1.1366,136533,none
1.1390,137528,none
1.1428,137332,none
1.1472,135289,none
1.1507,135891,none
1.1564,137314,none
1.1618,137979,none
1.1638,137777,none
1.1692,136343,none
1.1740,135971,none
1.1785,137633,none
1.1805,138213,none
1.1852,138559,none
1.1910,136772,none
1.1940,136614,none
1.1973,138135,none
1.1985,13,none
1.2001,9052,none
1.2035,13902,none
1.2039,0,none
1.2064,137028,none
1.2089,136978,none
1.2140,139246,none
1.2181,140094,none
1.2216,139854,none
1.2271,138099,none
1.2311,137626,none
1.2362,140130,none
1.2381,139882,none
1.2437,140306,none
1.2471,138845,none
1.2504,138261,none
1.2535,140445,none
1.2573,140538,none
1.2635,141042,none
1.2653,139298,none
1.2719,138785,none
1.2746,140506,none
1.2788,141694,none
1.2843,141720,none
1.2872,139996,none
1.2928,139148,none
1.2977,140943,none
1.2999,142001,none
1.3033,142211,none
1.3068,140329,none
1.3135,139633,none
1.3152,141461,none
1.3209,142609,none
1.3265,142931,none
1.3301,141355,none
1.3309,140328,none
1.3346,141941,none
1.3376,143004,none
1.3389,142783,none
1.3445,142389,none
1.3521,141006,none
1.3546,142131,none
1.3569,143273,none
1.3609,143836,none
1.3669,141775,none
1.3695,141913,none
1.3721,142808,none
1.3783,143900,none
1.3804,144536,none
1.3858,143021,none
1.3901,141835,none
1.3947,143444,none
1.3979,144934,none
1.4004,144647,none
1.4086,143632,none
1.4087,142542,none
1.4164,143444,none
1.4170,144788,none
1.4217,144778,none
1.4278,143888,none
1.4314,142704,none
1.4353,144294,none
1.4387,144835,none
1.4420,145449,none
1.4511,144705,none
1.4515,143250,none
1.4529,1,none
1.4536,44716,none
1.4588,1459,none
1.4590,18,none
1.4616,146506,none
1.4658,145067,none
1.4699,143601,none
1.4734,144794,none
1.4741,146608,none
1.4817,146927,none
1.4824,145942,none
1.4865,144425,none
1.4907,145007,none
1.4980,146662,none
1.4993,146848,none
1.5074,146257,none
1.5099,145560,none
1.5136,145635,none
1.5176,147786,none
1.5204,147727,none
1.5270,146362,none
1.5306,145806,none
1.5339,146007,none
1.5367,147998,none
1.5415,147897,none
1.5476,147311,none
1.5477,145760,none
1.5541,146047,none
1.5583,148553,none
1.5623,148403,none
1.5663,147880,none
1.5723,146040,none
1.5768,146612,none
1.5801,148366,none
1.5813,148813,none
1.5842,148,none
1.5847,751,none
1.5857,147088,none
1.5895,147570,none
1.5955,148452,none
1.5971,148720,none
1.6048,149012,none
1.6069,147655,none
1.6116,147372,none
1.6156,149296,none
1.6178,149383,none
1.6221,149230,none
1.6264,147280,none
1.6303,147996,none
1.6385,149775,none
1.6401,149970,none
1.6471,149287,none
1.6491,148201,none
1.6527,147940,none
1.6575,150133,none
1.6605,150990,none
1.6652,150346,none
1.6669,148522,none
1.6710,148602,none
1.6751,150068,none
1.6812,150737,none
1.6854,150584,none
1.6887,148735,none
1.6930,148317,none
1.6968,150896,none
1.7033,151201,none
1.7042,150882,none
1.7120,149481,none
1.7181,149692,none
1.7210,151010,none
1.7243,151999,none
1.7261,151418,none
1.7285,149764,none
1.7295,149855,none
1.7361,151338,none
1.7381,151782,none
1.7445,151118,none
1.7468,150331,none
1.7535,149624,none
1.7548,151436,none
1.7579,152327,none
1.7608,152102,none
1.7653,150246,none
1.7718,150434,none
1.7750,151862,none
1.7804,152678,none
1.7832,152628,none
1.7865,151019,none
1.7922,150250,none
1.7956,152112,none
1.8012,152841,none
1.8043,153698,none
1.8076,151104,none
1.8134,150989,none
1.8150,152601,none
1.8184,153203,none
1.8226,153392,none
1.8267,151608,none
1.8304,150857,none
1.8381,152729,none
1.8398,153745,none
1.8416,15385,none
1.8428,5,none
1.8433,152199,none
1.8495,151560,none
1.8519,152496,none
1.8565,153958,none
1.8600,153886,none
1.8642,152302,none
1.8674,151841,none
1.8715,152861,none
1.8757,154159,none
1.8799,154386,none
1.8840,152762,none
1.8892,151934,none
1.8937,153060,none
1.8994,154910,none
1.9078,154525,none
1.9081,153478,none
1.9114,152302,none
1.9126,153463,none
1.9234,155074,none
1.9259,154913,none
1.9273,153743,none
1.9301,152605,none
1.9354,152998,none
1.9370,154874,none
1.9450,155304,none
1.9453,154063,none
1.9596,152181,none
1.9691,153966,none
1.9697,154895,none
1.9704,155666,none
1.9706,154118,none
1.9723,153194,none
1.9739,154029,none
1.9741,155546,none
1.9781,155962,none
1.9851,154456,none
1.9944,153275,none
1.9967,153854,none
1.9968,155812,none
1.9991,155687,none
2.0026,154180,none
2.0101,153334,none
2.0132,154932,none
2.0155,155983,none
2.0252,155730,none
2.0258,155338,none
2.0332,153685,none
2.0366,154842,none
2.0394,156209,none
2.0414,156229,none
2.0468,155053,none
2.0512,153973,none
2.0539,154691,none
2.0580,156517,none
2.0628,156443,none
2.0682,156197,none
2.0692,154313,none
2.0760,154474,none
2.0780,156878,none
2.0861,156305,none
2.0879,156159,none
2.0898,154942,none
2.0916,1,none
2.0949,55039,none
2.0986,156518,none
2.1018,157166,none
2.1035,156196,none
2.1067,154577,none
2.1091,155291,none
2.1134,156835,none
2.1183,157541,none
2.1224,156740,none
2.1273,155455,none
2.1298,155841,none
2.1368,157129,none
2.1406,157709,none
2.1455,157477,none
2.1477,155194,none
2.1530,156028,none
2.1557,157819,none
2.1605,158179,none
2.1633,157384,none
2.1690,155480,none
2.1715,155388,none
2.1765,157573,none
2.1799,157757,none
2.1848,157480,none
2.1877,155976,none
2.1927,155456,none
2.1965,157763,none
2.2027,158127,none
2.2058,158550,none
2.2110,156692,none
2.2135,155960,none
2.2173,158078,none
2.2188,1,none
2.2207,58456,none
2.2220,158,none
2.2254,181,none
2.2293,156205,none
2.2306,156237,none
2.2339,158327,none
2.2373,158785,none
2.2403,158953,none
2.2476,157115,none
2.2502,156636,none
2.2548,158367,none
2.2583,159368,none
2.2623,158815,none
2.2664,157002,none
2.2726,156634,none
2.2731,158269,none
2.2777,159390,none
2.2834,158695,none
2.2871,157196,none
2.2922,156957,none
2.2947,158680,none
2.2997,159258,none
2.3049,159111,none
2.3081,157155,none
2.3103,157089,none
2.3149,159203,none
2.3208,159379,none
2.3238,159568,none
2.3296,158171,none
2.3320,157797,none
2.3352,159041,none
2.3416,159886,none
2.3441,159856,none
2.3488,157886,none
2.3557,158066,none
2.3601,159083,none
2.3631,159589,none
2.3632,159566,none
2.3670,157964,none
2.3706,157529,none
2.3742,158704,none
2.3819,159736,none
2.3852,160125,none
2.3857,158209,none
2.3877,157254,none
2.3918,159673,none
2.3987,160436,none
2.4005,160761,none
2.4054,159240,none
2.4085,158433,none
2.4131,159541,none
2.4164,160558,none
2.4224,161059,none
2.4261,159185,none
2.4312,158631,none
2.4336,159685,none
2.4370,161328,none
2.4431,160759,none
2.4471,159447,none
2.4508,158240,none
2.4552,159885,none
2.4599,160308,none
2.4628,161225,none
2.4677,160138,none
2.4708,158728,none
2.4765,159499,none
2.4797,161448,none
2.4809,16113,none
2.4819,7,none
2.4858,159942,none
2.4891,159069,none
2.4920,159286,none
2.4966,161476,none
2.5016,161542,none
2.5041,160837,none
2.5083,158886,none
2.5118,159674,none
2.5175,161217,none
2.5223,161102,none
2.5249,160394,none
2.5301,158903,none
2.5330,160038,none
2.5368,161659,none
2.5399,161537,none
2.5436,160467,none
2.5491,159283,none
2.5545,159781,none
2.5599,161412,none
2.5620,161664,none
2.5674,160279,none
2.5708,159333,none
2.5736,160005,none
2.5775,162087,none
2.5819,162258,none
2.5858,160997,none
2.5919,159213,none
2.5954,159585,none
2.5978,161622,none
2.6008,162288,none
2.6026,1,none
2.6073,61684,none
2.6099,159821,none
2.6131,159716,none
2.6139,161969,none
2.6185,162595,none
2.6236,161588,none
2.6282,159472,none
2.6294,160057,none
2.6357,161841,none
2.6394,162318,none
2.6453,161798,none
2.6471,160096,none
2.6499,160034,none
2.6540,162150,none
2.6580,162728,none
2.6622,161728,none
2.6684,159948,none
2.6726,160433,none
2.6763,162197,none
2.6796,162660,none
2.6875,161723,none
2.6904,159985,none
2.6923,160534,none
2.6955,161856,none
2.7020,162287,none
2.7051,162744,none
2.7077,160475,none
2.7128,160347,none
2.7190,162295,none
2.7209,162596,none
2.7249,162615,none
2.7297,160640,none
2.7311,1,none
2.7331,60456,none
2.7366,162800,none
2.7400,162577,none
2.7422,162725,none
2.7477,161026,none
2.7489,160632,none
2.7566,162674,none
2.7586,162665,none
2.7636,163067,none
2.7675,160901,none
2.7709,160606,none
2.7747,162974,none
2.7796,163217,none
2.7865,162933,none
2.7893,161082,none
2.7919,161355,none
2.7969,162636,none
2.7974,163349,none
2.8014,163196,none
2.8141,161593,none
2.8159,161169,none
2.8178,163091,none
2.8196,163740,none
2.8237,164004,none
2.8278,161541,none
2.8305,161458,none
2.8365,163002,none
2.8413,163087,none
2.8440,163493,none
2.8474,161646,none
2.8507,161398,none
2.8547,162919,none
2.8587,163282,none
2.8602,163,none
2.8629,259,none
2.8665,162285,none
2.8710,161532,none
2.8732,162897,none
2.8780,163817,none
2.8800,163270,none
2.8841,162155,none
2.8879,161356,none
2.8917,162748,none
2.8969,164268,none
2.8999,164297,none
2.9039,161864,none
2.9081,162268,none
2.9124,162875,none
2.9165,163835,none
2.9210,163917,none
2.9246,162310,none
2.9283,162104,none
2.9331,162444,none
2.9369,164463,none
2.9410,164410,none
2.9514,163006,none
2.9552,162034,none
2.9590,163163,none
2.9598,163945,none
2.9614,164368,none
2.9655,163339,none
2.9692,162190,none
2.9767,162948,none
2.9776,164171,none
2.9816,164523,none
2.9881,163400,none
2.9910,162110,none
2.9938,162782,none
2.9950,164928,none
3.0000,165019,none
3.0026,163012,none
3.0080,162384,none
3.0102,162740,none
3.0183,164497,none
3.0194,164278,none
3.0240,163447,none
3.0267,162175,none
3.0323,162954,none
3.0362,164549,none
3.0390,164695,none
3.0431,163250,none
3.0473,162035,none
3.0537,163266,none
3.0586,164937,none
3.0632,164562,none
3.0653,163702,none
3.0679,162651,none
3.0717,162878,none
3.0787,164809,none
3.0820,164952,none
3.0911,163534,none
3.0955,161569,none
3.0990,162087,none
3.1054,164869,none
3.1082,164888,none
3.1120,163844,none
3.1126,162515,none
3.1134,162871,none
3.1146,16,none
3.1187,4372,none
3.1225,164392,none
3.1263,163807,none
3.1288,162845,none
3.1303,162882,none
3.1348,164522,none
3.1399,165254,none
3.1435,164012,none
3.1465,162553,none
3.1538,163195,none
3.1549,164442,none
3.1606,165438,none
3.1624,164333,none
3.1670,163166,none
3.1710,163190,none
3.1742,164845,none
3.1783,165765,none
3.1841,165271,none
3.1896,162936,none
3.1919,163226,none
3.1960,164556,none
3.1994,165693,none
3.2048,165069,none
3.2095,163369,none
3.2130,163284,none
3.2187,165054,none
3.2201,165529,none
3.2262,164983,none
3.2311,163166,none
3.2340,163155,none
3.2383,165055,none
3.2418,165264,none
3.2460,165145,none
3.2471,1633,none
3.2478,57,none
3.2494,163276,none
3.2521,165039,none
3.2565,165764,none
3.2621,165331,none
3.2679,163487,none
3.2697,163379,none
3.2725,165342,none
3.2769,165652,none
3.2813,165337,none
3.2870,163850,none
3.2902,163415,none
3.2943,164878,none
3.3001,165233,none
3.3032,165271,none
3.3071,163638,none
3.3122,163922,none
3.3137,165459,none
3.3195,165719,none
3.3217,165654,none
3.3284,163870,none
3.3321,163792,none
3.3352,164702,none
3.3380,165854,none
3.3434,166059,none
3.3461,163809,none
3.3521,164216,none
3.3563,165005,none
3.3598,165644,none
3.3640,165739,none
3.3678,163758,none
3.3689,1,none
3.3712,63736,none
3.3728,164,none
3.3763,806,none
3.3781,165984,none
3.3791,165718,none
3.3844,164137,none
3.3877,163725,none
3.3928,165062,none
3.3958,166061,none
3.4007,166210,none
3.4120,164006,none
3.4169,163773,none
3.4175,165246,none
3.4180,166409,none
3.4199,165959,none
3.4256,164191,none
3.4331,163403,none
3.4376,165143,none
3.4399,165890,none
3.4420,165967,none
3.4463,164444,none
3.4486,163825,none
3.4563,164562,none
3.4571,166086,none
3.4610,166147,none
3.4682,164702,none
3.4713,163905,none
3.4763,164892,none
3.4791,166047,none
3.4819,166420,none
3.4861,165095,none
3.4917,163824,none
3.4945,164463,none
3.4978,166612,none
3.4994,166,none
3.5020,256,none
3.5047,165354,none
3.5086,163942,none
3.5134,164983,none
3.5166,165980,none
3.5193,166392,none
3.5237,165061,none
3.5284,164493,none
3.5326,164564,none
3.5349,166782,none
3.5415,166934,none
3.5438,165336,none
3.5484,164764,none
3.5554,164661,none
3.5575,165790,none
3.5611,166420,none
3.5655,165780,none
3.5708,164100,none
3.5716,164662,none
3.5771,166172,none
3.5799,166630,none
3.5854,165436,none
3.5903,164581,none
3.5933,165407,none
3.5957,166881,none
3.6050,166734,none
3.6065,165647,none
3.6118,164611,none
3.6144,165435,none
3.6195,166774,none
3.6213,166660,none
3.6280,165783,none
3.6291,164030,none
3.6330,165392,none
3.6380,166920,none
3.6396,167157,none
3.6448,166487,none
3.6459,164752,none
3.6526,164679,none
3.6552,166252,none
3.6592,166760,none
3.6623,166274,none
3.6702,164019,none
3.6719,165105,none
3.6738,166506,none
3.6780,166562,none
3.6838,166395,none
3.6874,165145,none
3.6915,164543,none
3.6956,166988,none
3.7027,166823,none
3.7068,166759,none
3.7086,164783,none
3.7115,165052,none
3.7181,166102,none
3.7208,167211,none
3.7227,166502,none
3.7297,164637,none
3.7335,165065,none
3.7378,166343,none
3.7403,166528,none
3.7458,166430,none
3.7496,165199,none
3.7527,165107,none
3.7540,1,none
3.7572,66580,none
3.7594,1670,none
3.7604,03,none
3.7630,166910,none
3.7654,165536,none
3.7702,165662,none
3.7733,167068,none
3.7784,167313,none
3.7827,167127,none
3.7866,165209,none
3.7901,165536,none
3.7941,166854,none
3.7995,167087,none
3.8044,166917,none
3.8065,164890,none
3.8099,164988,none
3.8158,166768,none
3.8207,166854,none
3.8236,167570,none
3.8266,165129,none
3.8351,165185,none
3.8385,166845,none
3.8398,167098,none
3.8422,166938,none
3.8455,165272,none
3.8543,164742,none
3.8559,166418,none
3.8602,167387,none
3.8638,167215,none
3.8701,165806,none
3.8734,164871,none
3.8780,166603,none
3.8787,167991,none
3.8809,1,none
3.8844,67481,none
3.8873,165506,none
3.8910,165616,none
3.8934,166966,none
3.8950,167313,none
3.9018,167533,none
3.9040,165648,none
3.9091,165108,none
3.9153,166990,none
3.9187,167421,none
3.9205,167601,none
3.9250,656,flicker
3.9275,165877,flicker
3.9315,166361,flicker
3.9358,167531,flicker
3.9401,167477,flicker
3.9440,166469,flicker
3.9480,165666,flicker
3.9520,166446,flicker
3.9563,167093,flicker
3.9613,167361,flicker
3.9644,165739,flicker
3.9684,165137,flicker
3.9726,166244,flicker
3.9768,167567,flicker
3.9808,167784,flicker
3.9851,165370,flicker
3.9891,165150,flicker
3.9934,166556,flicker
3.9971,167982,flicker
4.0011,167478,flicker
4.0052,166235,flicker
4.0093,165877,flicker
4.0107,166,flicker
4.0136,648,flicker
4.0150,167843,flicker
4.0176,167642,flicker
4.0217,165978,flicker
4.0258,165386,flicker
4.0298,166018,flicker
4.0345,167625,flicker
4.0380,167608,flicker
4.0421,166182,flicker
4.0462,165309,flicker
4.0506,166237,flicker
4.0545,167797,flicker
4.0586,167067,flicker
4.0626,166470,flicker
4.0671,165891,flicker
4.0708,166353,flicker
4.0749,167924,flicker
4.0790,167606,flicker
4.0832,60,flicker
4.0875,165113,flicker
4.0914,165906,flicker
4.0954,167524,flicker
4.0996,68174,flicker
4.1037,166559,flicker
4.1079,165395,flicker
4.1117,165938,flicker
4.1175,6,flicker
4.1199,168010,flicker
4.1240,166977,flicker
4.1281,165362,flicker
4.1323,66056,flicker
4.1369,167836,flicker
4.1381,167,flicker
4.1404,961,flicker
4.1419,16685,flicker
4.1445,4,flicker
4.1445,164981,flicker
4.1487,6587,flicker
4.1529,168031,flicker
4.1570,168129,flicker
4.1609,166898,flicker
4.1651,6545,flicker
4.1694,165644,flicker
4.1732,167712,flicker
4.1773,167274,flicker
4.1814,167364,flicker
4.1855,165405,flicker
4.1896,165933,flicker
4.1936,168029,flicker
4.1978,167376,flicker
4.2022,166896,flicker
4.2060,165360,flicker
4.2101,166669,flicker
4.2142,167224,flicker
4.2185,167901,flicker
4.2223,167221,flicker
4.2264,165939,flicker
4.2305,166193,flicker
4.2346,167725,flicker
4.2387,167621,flicker
4.2428,167680,flicker
4.2470,165644,flicker
4.2510,165881,flicker
4.2551,167624,flicker
4.2592,168019,flicker
4.2634,167320,flicker
4.2652,16,flicker
4.2676,5578,flicker
4.2687,16594,flicker
4.2716,6,flicker
4.2717,167596,flicker
4.2757,168323,flicker
4.2797,167644,flicker
4.2840,165974,flicker
4.2879,165335,flicker
4.2921,167645,flicker
4.2960,167656,flicker
4.3007,167521,flicker
4.3043,165723,flicker
4.3084,165538,flicker
4.3124,167996,flicker
4.3169,168665,flicker
4.3206,167495,flicker
4.3248,165745,flicker
4.3288,166017,flicker
4.3331,167680,flicker
4.3370,167442,flicker
4.3411,167582,flicker
4.3456,165560,flicker
4.3505,650,flicker
4.3537,167412,flicker
4.3576,168056,flicker
4.3617,167689,flicker
4.3672,67,flicker
4.3698,165794,flicker
4.3740,167774,flicker
4.3781,168051,flicker
4.3821,68162,flicker
4.3929,165767,flicker
4.3930,165884,flicker
4.3942,1,flicker
4.3946,67445,flicker
4.3964,1680,flicker
4.3990,88,flicker
4.4004,168180,flicker
4.4034,166252,flicker
4.4067,165822,flicker
4.4108,167762,flicker
4.4150,168232,flicker
4.4189,167988,flicker
4.4230,166643,flicker
4.4271,165874,flicker
4.4326,167504,flicker
4.4354,167889,flicker
4.4395,168168,flicker
4.4435,166565,flicker
4.4477,165931,flicker
4.4519,167027,flicker
4.4558,168377,flicker
4.4599,167987,flicker
4.4640,166665,flicker
4.4684,166037,flicker
4.4722,167120,flicker
4.4763,167844,flicker
4.4804,168138,flicker
4.4845,166658,flicker
4.4887,166535,flicker
4.4927,167224,flicker
4.4968,168001,flicker
4.5012,167783,flicker
4.5049,166674,flicker
4.5090,165827,flicker
4.5132,167232,flicker
4.5179,167675,flicker
4.5194,1,flicker
4.5214,68826,flicker
4.5225,166,flicker
4.5254,717,flicker
4.5270,166168,flicker
4.5296,167398,flicker
4.5337,168224,flicker
4.5382,168696,flicker
4.5419,166521,flicker
4.5459,165676,flicker
4.5504,167121,flicker
4.5544,168106,flicker
4.5583,168143,flicker
4.5623,166887,flicker
4.5672,166074,flicker
4.5705,166509,flicker
4.5746,167958,flicker
4.5787,168120,flicker
4.5841,6724,flicker
4.5870,166106,flicker
4.5911,166965,flicker
4.5951,168385,flicker
4.5993,61,flicker
4.6034,167372,flicker
4.6073,165881,flicker
4.6114,166829,flicker
4.6157,61,flicker
4.6203,168653,flicker
4.6240,166786,flicker
4.6278,165862,flicker
4.6335,66754,flicker
4.6366,168511,flicker
4.6402,168189,flicker
4.6442,167275,flicker
4.6500,65801,flicker
4.6527,158,flicker
4.6538,16832,flicker
4.6566,2,flicker
4.6568,168358,flicker
4.6611,167372,flicker
4.6658,69,flicker
4.6698,166051,flicker
4.6735,168515,flicker
4.6773,168968,flicker
4.6818,16731,flicker
4.6860,166115,flicker
4.6897,166174,flicker
4.6934,168301,flicker
4.6976,168178,flicker
4.7018,167442,flicker
4.7057,166109,flicker
4.7098,166460,flicker
4.7139,167843,flicker
4.7181,168307,flicker
4.7220,167461,flicker
4.7261,166462,flicker
4.7303,166387,flicker
4.7345,167948,flicker
4.7384,168597,flicker
4.7425,167469,flicker
4.7466,166191,flicker
4.7512,166661,flicker
4.7548,168418,flicker
4.7589,168806,flicker
4.7631,167910,flicker
4.7671,166431,flicker
4.7712,166406,flicker
4.7753,167933,flicker
4.7764,1,flicker
4.7794,68588,flicker
4.7808,1680,flicker
4.7835,62,flicker
4.7852,166081,flicker
4.7877,166349,flicker
4.7917,167909,flicker
4.7957,168546,flicker
4.8004,168278,flicker
4.8039,166076,flicker
4.8080,166506,flicker
4.8121,168254,flicker
4.8166,168947,flicker
4.8208,167989,flicker
4.8244,166362,flicker
4.8286,166268,flicker
4.8342,635,flicker
4.8369,168967,flicker
4.8412,168546,flicker
4.8449,166298,flicker
4.8492,166287,flicker
4.8534,168295,flicker
4.8572,168485,flicker
4.8614,168505,flicker
4.8674,69,flicker
4.8714,166405,flicker
4.8740,168066,flicker
4.8777,168979,flicker
4.8819,68374,flicker
4.8862,166960,flicker
4.8902,166456,flicker
4.8940,168363,flicker
4.8983,653,flicker
4.9025,168370,flicker
4.9048,1,flicker
4.9066,66310,flicker
4.9076,1664,flicker
4.9104,26,flicker
4.9120,168382,flicker
4.9160,168653,flicker
4.9186,168692,flicker
4.9227,166423,flicker
4.9268,166340,flicker
4.9312,168640,flicker
4.9353,168887,flicker
4.9393,168887,flicker
4.9432,165676,flicker
4.9473,166023,flicker
4.9514,168813,flicker
4.9555,168759,flicker
4.9596,169039,flicker
4.9638,166939,flicker
4.9678,166449,flicker
4.9719,168642,flicker
4.9760,168624,flicker
4.9801,168407,flicker
4.9844,166853,flicker
4.9887,165878,flicker
4.9924,168327,flicker
4.9965,168954,flicker
5.0010,168869,flicker
5.0051,167071,flicker
5.0088,166561,flicker
5.0129,168019,flicker
5.0174,168371,flicker
5.0210,168834,flicker
5.0252,167156,flicker
5.0293,166078,flicker
5.0334,167837,flicker
5.0351,168,flicker
5.0374,841,flicker
5.0389,168706,flicker
5.0416,167009,flicker
5.0456,166316,flicker
5.0510,6772,flicker
5.0546,168964,flicker
5.0587,168397,flicker
5.0622,166906,flicker
5.0665,166273,flicker
5.0704,167487,flicker
5.0743,169094,flicker
5.0784,169138,flicker
5.0829,167324,flicker
5.0868,166628,flicker
5.0907,167591,flicker
5.0949,168395,flicker
5.0998,168838,flicker
5.1029,167280,flicker
5.1070,166001,flicker
5.1111,167676,flicker
5.1164,684,flicker
5.1194,168677,flicker
5.1234,167401,flicker
5.1275,166588,flicker
5.1329,6765,flicker
5.1360,168816,flicker
5.1402,168834,flicker
5.1439,167215,flicker
5.1483,66140,flicker
5.1539,167671,flicker
