time_s,value,state
0.0021,2,none
0.0024,83702,none
0.0066,86267,none
0.0101,87633,none
0.0145,87754,none
0.0182,85388,none
0.0240,86092,none
0.0267,87442,none
0.0306,89323,none
0.0349,89249,none
0.0388,87154,none
0.0427,86987,none
0.0469,89480,none
0.0511,91620,none
0.0564,91832,none
0.0591,89877,none
0.0637,89335,none
0.0679,92116,none
0.0743,93701,none
0.0767,93771,none
0.0803,91730,none
0.0852,91490,none
0.0894,93641,none
0.0921,96112,none
0.0961,96820,none
0.1009,93385,none
0.1042,93830,none
0.1088,95403,none
0.1125,97860,none
0.1165,98349,none
0.1221,95711,none
0.1234,9,none
0.1284,5890,none
0.1452,97234,none
0.1455,99406,none
0.1457,100863,none
0.1457,97679,none
0.1476,97025,none
0.1586,99461,none
0.1593,101586,none
0.1678,102046,none
0.1679,99123,none
0.1680,98879,none
0.1691,100957,none
0.1704,103469,none
0.1784,103858,none
0.1784,101411,none
0.1865,100897,none
0.1935,103062,none
0.1936,105300,none
0.2053,105940,none
0.2079,103274,none
0.2148,102016,none
0.2149,104991,none
0.2152,106846,none
0.2229,107963,none
0.2253,104947,none
0.2273,103834,none
0.2277,105949,none
0.2314,108479,none
0.2363,108634,none
0.2408,106409,none
0.2448,105693,none
0.2480,107439,none
0.2532,109303,none
0.2538,110,none
0.2559,820,none
0.2569,10858,none
0.2603,3,none
0.2605,107162,none
0.2853,108686,none
0.2873,111098,none
0.2874,112027,none
0.2874,110137,none
0.2906,108578,none
0.2921,111087,none
0.2925,112229,none
0.2936,113916,none
0.2988,111993,none
0.3019,110527,none
0.3069,111324,none
0.3103,113787,none
0.3138,115043,none
0.3176,113373,none
0.3226,112263,none
0.3280,113265,none
0.3301,115165,none
0.3336,116782,none
0.3398,114941,none
0.3501,113180,none
0.3502,114597,none
0.3503,116538,none
0.3551,118221,none
0.3591,116828,none
0.3646,114836,none
0.3673,115572,none
0.3712,117729,none
0.3757,119744,none
0.3798,118580,none
0.3804,11,none
0.3836,6424,none
0.3854,11780,none
0.3870,3,none
0.3905,119183,none
0.3910,120988,none
0.4018,119855,none
0.4022,117763,none
0.4319,118419,none
0.4344,120304,none
0.4407,122395,none
0.4529,121291,none
0.4530,119263,none
0.4530,119873,none
0.4532,121906,none
0.4534,123783,none
0.4535,123548,none
0.4564,120810,none
0.4596,121621,none
0.4597,123789,none
0.4599,124601,none
0.4605,124344,none
0.4605,122149,none
0.4732,122870,none
0.4733,124844,none
0.4753,125907,none
0.4774,125329,none
0.4831,123101,none
0.4854,123430,none
0.4901,125959,none
0.4941,127477,none
0.4983,127258,none
0.5022,124505,none
0.5062,124402,none
0.5069,1,none
0.5106,26896,none
0.5116,1277,none
0.5146,34,none
0.5169,127976,none
0.5190,125912,none
0.5222,125454,none
0.5264,127618,none
0.5307,129689,none
0.5351,129355,none
0.5386,127404,none
0.5432,127002,none
0.5476,128972,none
0.5515,130674,none
0.5555,130848,none
0.5606,128564,none
0.5639,128521,none
0.5671,130235,none
0.5717,131949,none
0.5777,131844,none
0.5915,129673,none
0.5937,129293,none
0.5938,131813,none
0.5946,133464,none
0.5965,133883,none
0.6003,131407,none
0.6047,130105,none
0.6089,132551,none
0.6123,135081,none
0.6244,135414,none
0.6251,132921,none
0.6273,131511,none
0.6291,133690,none
0.6333,135744,none
0.6345,1,none
0.6374,35857,none
0.6395,133,none
0.6418,747,none
0.6427,132990,none
0.6461,134771,none
0.6496,136451,none
0.6541,137972,none
0.6577,134951,none
0.6621,134063,none
0.6663,135171,none
0.6708,137798,none
0.6735,138722,none
0.6825,135668,none
0.6825,135288,none
0.6867,136651,none
0.6908,138717,none
0.6948,139317,none
0.6986,136419,none
0.7028,135863,none
0.7071,136973,none
0.7108,139563,none
0.7152,139772,none
0.7193,138130,none
0.7237,136587,none
0.7275,138958,none
0.7318,140202,none
0.7357,142077,none
0.7397,139407,none
0.7441,138025,none
0.7475,140083,none
0.7519,141728,none
0.7564,143173,none
0.7598,140242,none
0.7749,139426,none
0.7998,140479,none
0.8200,141993,none
0.8260,143838,none
0.8261,141636,none
0.8410,139660,none
0.8496,140974,none
0.8498,142924,none
0.8498,144804,none
0.8499,142126,none
0.8600,140523,none
0.8601,142723,none
0.8601,144159,none
0.8619,145617,none
0.8620,143518,none
0.8645,141580,none
0.8653,143099,none
0.8665,144845,none
0.8673,146941,none
0.8683,144762,none
0.8697,142464,none
0.8707,144136,none
0.8713,145502,none
0.8721,147173,none
0.8729,145428,none
0.8736,143135,none
0.8742,144781,none
0.8743,146401,none
0.8743,148343,none
