time_s,value,state
0.0014,62994,none
0.0057,63840,none
0.0089,63114,none
0.0130,64377,none
0.0171,64487,none
0.0212,65173,none
0.0253,65179,none
0.0294,66156,none
0.0336,65944,none
0.0377,66922,none
0.0419,67466,none
0.0461,67350,none
0.0474,6,none
0.0513,7942,none
0.0534,6799,none
0.0542,3,none
0.0548,68655,none
0.0583,69071,none
0.0624,69087,none
0.0665,70011,none
0.0705,70683,none
0.0746,70593,none
0.0793,71273,none
0.0826,71575,none
0.0871,71509,none
0.0913,72504,none
0.0968,72210,none
0.1046,72916,none
0.1047,73750,none
0.1150,73395,none
0.1167,74495,none
0.1204,74565,none
0.1208,74612,none
0.1260,75044,none
0.1390,75868,none
0.1399,75873,none
0.1428,75939,none
0.1442,76509,none
0.1457,76751,none
0.1526,77640,none
0.1544,77056,none
0.1578,78194,none
0.1622,78352,none
0.1667,78931,none
0.1717,79616,none
0.1767,79934,none
0.1786,80171,none
0.1809,8066,none
0.1819,0,none
0.1831,80341,none
0.1880,80720,none
0.1931,81699,none
0.1967,81475,none
0.1998,81768,none
0.2049,82463,none
0.2086,82115,none
0.2129,83081,none
0.2154,82850,none
0.2215,83437,none
0.2249,83570,none
0.2279,83386,none
0.2318,84689,none
0.2362,85054,none
0.2422,85378,none
0.2458,85373,none
0.2486,86517,none
0.2533,86225,none
0.2547,86665,none
0.2630,86923,none
0.2633,87412,none
0.2706,87540,none
0.2769,86979,none
0.2831,87806,none
0.2862,88225,none
0.2910,88719,none
0.2943,89358,none
0.2977,89291,none
0.2997,89906,none
0.3014,89783,none
0.3077,90006,none
0.3122,90299,none
0.3165,91188,none
0.3199,91598,none
0.3245,91264,none
0.3247,91808,none
0.3250,92358,none
0.3288,92112,none
0.3364,92348,none
0.3367,93265,none
0.3442,93450,none
0.3472,93860,none
0.3545,93345,none
0.3585,94020,none
0.3659,94989,none
0.3746,94969,none
0.3773,95109,none
0.3788,95271,none
0.3806,95930,none
0.3836,95522,none
0.3865,96112,none
0.3908,96569,none
0.3941,96719,none
0.3961,97223,none
0.4037,97679,none
0.4061,97737,none
0.4103,97267,none
0.4141,98281,none
0.4177,98725,none
0.4217,98885,none
0.4377,99182,none
0.4425,99558,none
0.4563,99356,none
0.4618,100212,none
0.4699,100621,none
0.4713,100565,none
0.4754,100891,none
0.4760,101042,none
0.4769,100939,none
0.4777,101564,none
0.4790,102271,none
0.4795,102278,none
0.4822,102322,none
0.4830,102131,none
0.4850,102410,none
0.4860,102713,none
0.4863,102926,none
0.4890,103538,none
0.4930,104376,none
0.5044,103653,none
0.5050,103899,none
0.5111,103920,none
0.5130,104690,none
0.5154,104527,none
0.5221,104964,none
0.5226,105134,none
0.5288,105364,none
0.5374,106149,none
0.5376,106017,none
0.5378,105929,none
0.5476,106416,none
0.5511,106870,none
0.5544,106494,none
0.5552,107074,none
0.5603,108006,none
0.5651,10,none
0.5661,7878,none
0.5675,108218,none
0.5688,107930,none
0.5738,108466,none
0.5778,108710,none
0.5812,108904,none
0.5878,109118,none
0.5889,109208,none
0.5941,109868,none
0.5963,110303,none
0.6013,109966,none
0.6039,110353,none
0.6146,110824,none
0.6266,110800,none
0.6288,111273,none
0.6316,111244,none
0.6364,111600,none
0.6384,111842,none
0.6434,111773,none
0.6468,111607,none
0.6512,112491,none
0.6525,112735,none
0.6531,112581,none
0.6550,113025,none
0.6577,113165,none
0.6603,113555,none
0.6650,113329,none
0.6686,114534,none
0.6729,114244,none
0.6768,113916,none
0.6809,114322,none
0.6892,114313,none
0.6926,114892,none
0.6953,115386,none
0.6988,115519,none
0.7026,115376,none
0.7049,115511,none
0.7080,115069,none
0.7134,116368,none
0.7206,116378,none
0.7217,116780,none
0.7258,116302,none
0.7273,117188,none
0.7337,117307,none
0.7368,117314,none
0.7393,117729,none
0.7435,117911,none
0.7507,117583,none
0.7552,118301,none
0.7556,118169,none
0.7609,118114,none
0.7646,118954,none
0.7681,118863,none
0.7718,119444,none
0.7793,119672,none
0.7863,119408,none
0.7877,119955,none
0.8049,119977,none
0.8057,120004,none
0.8120,119885,none
0.8173,120202,none
0.8177,119792,none
0.8232,121109,none
0.8246,120720,none
0.8269,120825,none
0.8302,121081,none
0.8384,121656,none
0.8391,121462,none
0.8458,122170,none
0.8487,122205,none
0.8523,122341,none
0.8539,122112,none
0.8572,122343,none
0.8592,122773,none
0.8611,122990,none
0.8642,122993,none
0.8667,123153,none
0.8685,123493,none
0.8733,123717,none
0.8776,124272,none
0.8815,123993,none
0.8843,123612,none
0.8897,124119,none
0.8916,124423,none
0.8958,123893,none
0.9047,124836,none
0.9086,124893,none
0.9116,124589,none
0.9156,124714,none
0.9199,125551,none
0.9209,125543,none
0.9251,126128,none
0.9315,125761,none
0.9342,125655,none
0.9348,125832,none
0.9409,126376,none
0.9469,126254,none
0.9487,126449,none
0.9547,126724,none
0.9570,127100,none
0.9597,127038,none
0.9631,127063,none
0.9674,127544,none
0.9706,127351,none
0.9742,127446,none
0.9781,128514,none
0.9817,128111,none
0.9858,127754,none
0.9918,128382,none
0.9945,128316,none
0.9992,128488,none
1.0090,128122,none
1.0125,129434,none
1.0155,128797,none
1.0203,129098,none
1.0240,129565,none
1.0273,129967,none
1.0300,129253,none
1.0347,129605,none
1.0378,129536,none
1.0413,129999,none
1.0440,130387,none
1.0491,130553,none
1.0527,130413,none
1.0549,131041,none
1.0586,130590,none
1.0655,131155,none
1.0705,130971,none
1.0736,131818,none
1.0741,131406,none
1.0772,131947,none
1.0784,131660,none
1.0840,132074,none
1.0976,132247,none
1.1026,131943,none
1.1041,132582,none
1.1048,132200,none
1.1082,132792,none
1.1107,132489,none
1.1131,132914,none
1.1197,133049,none
1.1234,133660,none
1.1277,133850,none
1.1329,133643,none
1.1380,133665,none
1.1427,134052,none
1.1455,133648,none
1.1490,134066,none
1.1522,134443,none
1.1523,134502,none
1.1597,134730,none
1.1599,134338,none
1.1683,135004,none
1.1719,134366,none
1.1721,135364,none
1.1768,135257,none
1.1812,135162,none
1.1876,135402,none
1.1893,135043,none
1.1962,135413,none
1.2016,135363,none
1.2022,135315,none
1.2058,135641,none
1.2104,135899,none
1.2135,135941,none
1.2173,136177,none
1.2217,136447,none
1.2250,136617,none
1.2323,136610,none
1.2366,137075,none
1.2371,136491,none
1.2447,137128,none
1.2469,136867,none
1.2512,137210,none
1.2538,137730,none
1.2576,137633,none
1.2653,137407,none
1.2696,137811,none
1.2718,137695,none
1.2745,137530,none
1.2761,138137,none
1.2857,138062,none
1.2873,138362,none
1.2907,138466,none
1.2947,138394,none
1.2991,138247,none
1.3030,139045,none
1.3067,138385,none
1.3111,138797,none
1.3141,138781,none
1.3171,139341,none
1.3204,138972,none
1.3251,139612,none
1.3271,13,none
1.3378,9666,none
1.3542,139273,none
1.3622,139772,none
1.3626,139791,none
1.3635,139172,none
1.3642,139930,none
1.3689,140536,none
1.3691,139840,none
1.3693,139970,none
1.3695,140279,none
1.3698,140927,none
1.3700,140717,none
1.3813,140775,none
1.3882,140411,none
1.3903,140643,none
1.3905,140843,none
1.3923,140982,none
1.3981,140884,none
1.3997,141229,none
1.4019,140849,none
1.4061,141866,none
1.4104,141798,none
1.4150,141361,none
1.4211,142270,none
1.4303,141953,none
1.4310,142109,none
1.4316,142383,none
1.4347,141940,none
1.4406,142359,none
1.4431,142305,none
1.4467,142614,none
1.4507,142470,none
1.4523,14,none
1.4568,2609,none
1.4584,14234,none
1.4683,1,none
1.4710,142562,none
1.4731,142931,none
1.4740,142875,none
1.4754,143177,none
1.4784,143157,none
1.4802,143494,none
1.4847,142931,none
1.4896,143772,none
1.5034,143670,none
1.5067,143226,none
1.5129,143921,none
1.5171,144014,none
1.5211,143974,none
1.5214,144393,none
1.5217,144107,none
1.5236,143874,none
1.5257,144371,none
1.5289,143956,none
1.5327,144814,none
1.5377,144686,none
1.5524,144751,none
1.5527,144464,none
1.5529,144475,none
1.5533,145056,none
1.5606,144410,none
1.5641,144515,none
1.5683,144952,none
1.5741,145257,none
1.5766,145342,none
1.5822,145318,none
1.5865,145415,none
1.5895,145653,none
1.5926,145746,none
1.5952,146040,none
1.5982,145987,none
1.6044,146230,none
1.6084,146610,none
1.6100,146170,none
1.6135,146297,none
1.6178,146814,none
1.6229,146222,none
1.6280,146805,none
1.6336,146667,none
1.6389,146343,none
1.6408,146559,none
1.6427,146686,none
1.6447,146440,none
1.6511,146817,none
1.6549,146713,none
1.6654,146707,none
1.6698,147027,none
1.6735,147227,none
1.6768,147177,none
1.6804,147087,none
1.6877,147607,none
1.6914,147656,none
1.6955,147944,none
1.6984,147708,none
1.7027,148145,none
1.7049,147932,none
1.7071,148014,none
1.7107,147564,none
1.7159,147673,none
1.7200,147868,none
1.7228,148135,none
1.7253,148218,none
1.7274,147891,none
1.7281,148533,none
1.7344,148461,none
1.7359,148682,none
1.7406,147847,none
1.7449,148645,none
1.7494,148365,none
1.7524,148697,none
1.7542,149060,none
1.7589,148960,none
1.7659,149144,none
1.7690,149113,none
1.7703,148905,none
1.7794,149153,none
1.7845,148751,none
1.7876,149249,none
1.7899,149305,none
1.7967,149284,none
1.8001,149509,none
1.8084,149571,none
1.8193,150119,none
1.8203,149349,none
1.8211,149550,none
1.8310,150097,none
1.8331,150043,none
1.8365,149710,none
1.8393,149950,none
1.8422,150018,none
1.8462,150325,none
1.8493,150566,none
1.8542,150312,none
1.8561,150316,none
1.8604,150331,none
1.8670,150376,none
1.8732,150482,none
1.8781,150269,none
1.8849,150854,none
1.8869,150814,none
1.8894,151121,none
1.8929,150928,none
1.8977,151166,none
1.8993,150763,none
1.9032,151234,none
1.9036,151248,none
1.9041,151466,none
1.9070,151173,none
1.9088,151637,none
1.9112,151576,none
1.9180,151471,none
1.9203,151731,none
1.9234,151266,none
1.9266,151628,none
1.9309,151952,none
1.9358,151704,none
1.9390,151478,none
1.9471,151692,none
1.9492,152380,none
1.9518,151953,none
1.9615,152151,none
1.9638,152002,none
1.9674,152111,none
1.9687,152468,none
1.9709,152643,none
1.9749,151853,none
1.9772,152439,none
1.9809,152404,none
1.9876,152807,none
1.9887,152844,none
1.9944,152062,none
1.9967,153219,none
2.0014,152914,none
2.0074,152840,none
2.0080,153329,none
2.0121,152423,none
2.0322,153230,none
2.0345,152847,none
2.0349,153269,none
2.0363,153871,none
2.0381,153381,none
2.0389,152789,none
2.0416,153563,none
2.0461,153495,none
2.0497,153859,none
2.0573,153671,none
2.0589,153325,none
2.0623,153553,none
2.0660,153810,none
2.0698,153811,none
2.0744,153911,none
2.0822,154146,none
2.0838,154046,none
2.0863,154148,none
2.0876,1,none
2.0918,53945,none
2.0937,1537,none
2.0944,31,none
2.0981,154054,none
2.0996,153705,none
2.1050,154028,none
2.1078,154564,none
2.1117,154727,none
2.1145,154964,none
2.1186,153777,none
2.1227,154387,none
2.1301,154893,none
2.1327,154603,none
2.1359,154859,none
2.1460,154568,none
2.1488,154377,none
2.1490,154639,none
2.1518,154328,none
2.1588,154811,none
2.1618,154520,none
2.1673,154907,none
2.1702,155018,none
2.1767,155454,none
2.1782,155043,none
