0.0006	0.00000160
0.0053	0.00000121
0.0104	-0.00000017
0.0159	0.00000005
0.0203	-0.00000030
0.0254	0.00000015
0.0303	0.00000023
0.0370	0.00000198
0.0413	0.00000081
0.0463	-0.00000219
0.0535	-0.00000124
0.0585	0.00000052
0.0633	0.00000104
0.0677	0.00000114
0.0735	0.00000024
0.0781	-0.00000013
0.0831	0.00000141
0.0882	0.00000231
0.0923	0.00000103
0.0974	0.00000058
0.1017	0.00000057
0.1067	0.00000002
0.1118	0.00000049
0.1168	-0.00000013
0.1217	0.00000096
0.1268	0.00000080
0.1319	0.00000071
0.1363	0.00000189
0.1413	0.00000192
0.1464	0.00000084
0.1508	0.00000047
0.1558	0.00000169
0.1608	0.00000466
0.1658	0.00000315
0.1708	0.00000246
0.1757	0.00000089
0.1809	0.00000104
0.1858	-0.00000084
0.1908	-0.00000097
0.1958	-0.00000194
0.2009	-0.00000152
0.2051	0.00000024
0.2102	-0.00000014
0.2152	0.00000133
0.2202	0.00000064
0.2252	0.00000141
0.2302	0.00000135
0.2352	0.00000121
0.2402	0.00000147
0.2452	0.00000148
0.2497	0.00000105
0.2547	0.00000041
0.2597	0.00000234
0.2648	0.00000206
0.2697	0.00000314
0.2747	0.00000237
0.2797	0.00000199
0.2847	0.00000099
0.2898	-0.00000003
0.2947	-0.00000055
0.2998	-0.00000129
0.3047	-0.00000083
0.3097	-0.00000156
0.3147	-0.00000109
0.3196	-0.00000009
0.3247	0.00000179
0.3297	0.00000101
0.3347	0.00000065
0.3393	0.00000025
0.3443	-0.00000030
0.3488	-0.00000143
0.3538	-0.00000259
0.3588	-0.00000202
0.3639	0.00000025
0.3689	-0.00000003
0.3738	0.00000059
0.3788	0.00000141
0.3838	0.00000182
0.3888	0.00000209
0.3939	0.00000192
0.3987	0.00000234
0.4038	0.00000208
0.4088	0.00000048
0.4139	0.00000153
0.4188	0.00000113
0.4238	0.00000094
0.4288	0.00000160
0.4338	0.00000290
0.4388	0.00000177
0.4438	0.00000140
0.4484	0.00000237
0.4533	0.00000144
0.4583	0.00000051
0.4634	0.00000094
0.4683	-0.00000088
0.4733	0.00000045
0.4783	0.00000005
0.4833	-0.00000051
0.4883	-0.00000120
0.4933	-0.00000129
0.4983	0.00000041
0.5038	0.00000143
0.5083	0.00000167
0.5138	0.00000011
0.5183	0.00000122
0.5233	0.00000007
0.5283	0.00000142
0.5333	0.00000039
0.5382	-0.00000182
0.5433	-0.00000286
0.5483	-0.00000269
0.5529	-0.00000510
0.5579	-0.00000345
0.5628	-0.00000239
0.5678	-0.00000138
0.5725	-0.00000303
0.5776	-0.00000249
0.5826	-0.00000137
0.5869	-0.00000242
0.5924	-0.00000282
0.5968	-0.00000257
0.6021	-0.00000143
0.6063	-0.00000189
0.6111	-0.00000078
0.6162	0.00000079
0.6212	0.00000212
0.6262	0.00000150
0.6311	0.00000010
0.6353	0.00000012
0.6400	0.00000022
0.6451	-0.00000007
0.6499	-0.00000090
0.6546	-0.00000165
0.6595	-0.00000100
0.6645	0.00000050
0.6695	-0.00000102
0.6737	0.00000001
0.6784	-0.00000054
0.6833	0.00000085
0.6884	0.00000025
0.6930	0.00000052
0.6981	-0.00000122
0.7034	-0.00000089
0.7083	0.00000051
0.7130	-0.00000158
0.7181	-0.00000138
0.7230	-0.00000193
0.7279	-0.00000171
0.7330	-0.00000176
0.7374	0.00000051
0.7425	0.00000077
0.7475	0.00000122
0.7524	0.00000192
0.7572	0.00000178
0.7623	0.00000161
0.7672	0.00000230
0.7719	0.00000266
0.7762	0.00000307
0.7803	0.00000227
0.7856	-0.00000029
0.7899	-0.00000151
0.7944	-0.00000128
0.7995	-0.00000151
0.8038	0.00000003
0.8088	0.00000159
0.8137	0.00000241
0.8186	0.00000245
0.8229	0.00000212
0.8278	0.00000163
0.8329	0.00000178
0.8377	0.00000123
0.8427	0.00000252
0.8476	0.00000143
0.8525	-0.00000026
0.8571	-0.00000152
0.8621	-0.00000304
0.8669	-0.00000228
0.8711	-0.00000167
0.8761	-0.00000082
0.8810	-0.00000065
0.8860	-0.00000115
0.8911	-0.00000057
0.8961	0.00000094
0.9012	-0.00000030
0.9056	0.00000046
0.9099	0.00000057
0.9150	0.00000032
0.0023	0.00000057
0.0076	0.00000139
0.0149	0.00000197
0.0198	0.00000207
0.0248	0.00000087
0.0298	0.00000115
0.0341	-0.00000200
0.0391	-0.00000225
0.0441	0.00000001
0.0491	-0.00000012
0.0541	0.00000028
0.0591	-0.00000080
0.0641	0.00000149
0.0691	0.00000187
0.0742	0.00000258
0.0792	0.00000197
0.0841	0.00000104
0.0892	0.00000111
0.0942	-0.00000070
0.0992	-0.00000079
0.1042	0.00000001
0.1093	-0.00000022
0.1142	0.00000026
0.1192	-0.00000179
0.1243	-0.00000065
0.1296	-0.00000104
0.1342	-0.00000083
0.1393	-0.00000116
0.1441	-0.00000044
0.1491	-0.00000121
0.1542	-0.00000093
0.1592	-0.00000004
0.1650	0.00000044
0.1692	0.00000015
0.1742	0.00000059
0.1794	-0.00000092
0.1843	0.00000032
0.1892	0.00000123
0.1942	0.00000200
0.1991	0.00000073
0.2041	-0.00000024
0.2091	-0.00000032
0.2142	-0.00000087
0.2191	-0.00000030
0.2242	0.00000035
0.2289	-0.00000039
0.2338	-0.00000008
0.2389	0.00000092
0.2432	0.00000182
0.2482	0.00000390
0.2533	0.00000270
0.2586	0.00000387
0.2633	0.00000202
0.2679	0.00000206
0.2721	0.00000145
0.2772	0.00000060
0.2822	0.00000133
0.2871	0.00000000
0.2922	0.00000045
0.2971	0.00000002
0.3020	-0.00000090
0.3063	-0.00000062
0.3108	-0.00000017
0.3157	-0.00000007
0.3209	-0.00000017
0.3259	0.00000131
0.3315	-0.00000042
0.3366	0.00000003
0.3417	-0.00000036
0.3457	0.00000058
0.3506	0.00000222
0.3554	0.00000209
0.3603	0.00000102
0.3654	0.00000064
