0.0005	-0.00000178
0.0053	-0.00000060
0.0103	-0.00000326
0.0153	-0.00000211
0.0204	-0.00000049
0.0253	0.00000064
0.0303	-0.00000017
0.0368	-0.00000015
0.0421	0.00000092
0.0488	0.00000121
0.0539	0.00000119
0.0589	0.00000159
0.0640	-0.00000057
0.0688	-0.00000134
0.0739	-0.00000052
0.0788	0.00000007
0.0838	-0.00000083
0.0889	-0.00000036
0.0939	-0.00000113
0.0989	-0.00000206
0.1038	-0.00000285
0.1089	-0.00000204
0.1141	-0.00000126
0.1188	-0.00000029
0.1229	0.00000248
0.1279	0.00000251
0.1320	0.00000065
0.1370	0.00000088
0.1420	0.00000077
0.1473	0.00000097
0.1517	0.00000183
0.1567	0.00000027
0.1617	0.00000079
0.1667	0.00000138
0.1716	-0.00000050
0.1767	0.00000023
0.1817	0.00000024
0.1867	-0.00000028
0.1917	-0.00000196
0.1967	-0.00000010
0.2017	0.00000012
0.2067	0.00000098
0.2117	0.00000066
0.2168	0.00000009
0.2218	0.00000060
0.2267	0.00000093
0.2308	0.00000054
0.2358	0.00000014
0.2410	-0.00000079
0.2456	0.00000125
0.2506	0.00000124
0.2556	0.00000219
0.2606	0.00000380
0.2655	0.00000416
0.2696	0.00000406
0.2746	0.00000457
0.2796	0.00000339
0.2846	0.00000473
0.2896	0.00000296
0.2947	0.00000078
0.2996	0.00000303
0.3045	0.00000136
0.3096	0.00000184
0.3145	0.00000204
0.3196	0.00000173
0.3246	-0.00000030
0.3296	-0.00000130
0.3346	-0.00000074
0.3396	0.00000065
0.3442	0.00000047
0.3484	-0.00000097
0.3534	-0.00000058
0.3584	-0.00000056
0.3634	0.00000026
0.3683	0.00000072
0.3736	0.00000018
0.3783	-0.00000008
0.3832	0.00000119
0.3883	0.00000242
0.3933	0.00000351
0.3984	0.00000265
0.4036	0.00000156
0.4084	0.00000186
0.4134	0.00000080
0.4184	0.00000001
0.4234	0.00000176
0.4286	0.00000108
0.4339	0.00000119
0.4385	0.00000058
0.4430	0.00000101
0.4480	-0.00000001
0.4530	0.00000053
0.4580	0.00000220
0.4631	0.00000265
0.4682	0.00000365
0.4732	0.00000283
0.4781	0.00000143
0.4831	0.00000127
0.4881	-0.00000048
0.4931	0.00000053
0.4981	0.00000102
0.5031	-0.00000070
0.5081	-0.00000035
0.5131	-0.00000018
0.5181	-0.00000091
0.5230	-0.00000120
0.5281	-0.00000182
0.5331	-0.00000124
0.5373	-0.00000065
0.5421	-0.00000208
0.5468	-0.00000268
0.5519	-0.00000299
0.5570	-0.00000148
0.5619	-0.00000140
0.5670	-0.00000303
0.5720	-0.00000225
0.5769	-0.00000178
0.5830	-0.00000132
0.5880	-0.00000085
0.5930	-0.00000279
0.5980	-0.00000301
0.6030	-0.00000138
0.6080	-0.00000220
0.6128	-0.00000234
0.6180	-0.00000203
0.6230	-0.00000072
0.6279	-0.00000246
0.6328	-0.00000185
0.6380	-0.00000034
0.6436	-0.00000003
0.6494	-0.00000032
0.6538	0.00000119
0.6588	0.00000321
0.6638	0.00000342
0.6687	0.00000338
0.6737	0.00000252
0.6786	0.00000057
0.6836	0.00000015
0.6878	-0.00000063
0.6927	-0.00000093
0.6985	-0.00000021
0.0051	-0.00000094
0.0100	-0.00000076
0.0151	-0.00000004
0.0200	-0.00000010
0.0251	0.00000007
0.0303	-0.00000053
0.0350	-0.00000142
0.0405	-0.00000040
0.0453	-0.00000036
0.0498	-0.00000271
0.0558	-0.00000166
0.0605	0.00000003
0.0656	0.00000022
0.0705	-0.00000023
0.0755	0.00000076
0.0811	0.00000076
0.0859	0.00000095
0.0910	0.00000242
0.0957	0.00000130
0.1005	0.00000273
0.1055	0.00000052
